Similarity Score_105,Similarity Score_414,Similarity Score_417,Similarity Score_422,Similarity Score_430,Variance,Skewness,Kurtosis,Compactness,FD_Mag2,FD_Mag3,FD_Mag4,FD_Mag5,FD_Mag6,FD_Mag7,FD_Mag8,FD_Mag9,FD_Mag10,FD_Mag11,FD_Mag12,FD_Mag13,FD_Mag14,FD_Mag15,FD_Mag16,FD_Mag17,FD_Mag18,FD_Mag19,FD_Mag20,Label
81.89625625,82.90254366,80.65122235,83.12388323,82.7004056,7353.145,0.159555,2.385051,207.8284,0.365899459,0.012297178,0.026395689,0.002197427,0.005911199,0.004008086,0.004456643,0.00116024,0.002587806,0.00118566,0.00187655,0.000689095,0.001114066,0.000410978,0.001099101,0.001138948,0.001407589,0.000553591,0.000591014,RRII 105
88.4696885,89.88121021,82.85989052,89.53626347,86.9932838,8031.673,0.336199,1.788598,22.72731,0.367425293,0.017547267,0.030995787,0.003118275,0.007842643,0.002875791,0.003147139,0.001397625,0.002079289,0.001831861,0.000507475,0.001240543,0.001242537,0.000309422,0.000665696,0.00093895,0.000822177,0.000686917,0.000613846,RRII 105
86.63057194,89.31954926,81.84360974,88.22501799,85.2986584,6373.71,0.377606,1.864962,23.13368,0.341017003,0.005818657,0.02911614,0.001298543,0.006614274,0.002776587,0.004919702,0.000692566,0.002694952,0.000163243,0.002169377,0.000977846,0.000454559,0.001197199,0.001134411,0.000691489,0.000855084,0.00091064,0.001204033,RRII 105
84.61319481,83.03221287,75.1063346,82.43105672,79.5527101,4790.019,0.369451,1.902076,22.53999,0.326444612,0.009631607,0.026023125,0.002648491,0.005749771,0.002040898,0.003337049,0.000973261,0.001943687,0.001579213,0.001790258,0.000923003,0.001000033,0.001065946,0.000731625,0.000963691,0.000633212,0.000696416,0.000610284,RRII 105
82.63282639,85.0702532,85.44607451,85.20462391,85.4637904,12971.6,0.474956,2.424962,70.57581,0.428725642,0.020277753,0.039954365,0.005971356,0.008986855,0.003773089,0.005335257,0.002419306,0.001280611,0.000977052,0.001094503,0.000236327,0.001134972,0.001266518,0.001784622,0.000307521,0.000574673,0.000927405,0.00128692,RRII 105
88.6234803,85.45093141,79.7866335,86.50953783,84.8863538,5004.154,0.336256,1.823886,20.67821,0.342957864,0.011923625,0.030644101,0.002553969,0.005565116,0.003499902,0.001813304,0.001284368,0.002796005,0.001546735,0.001111473,0.000578463,0.001177646,0.00073023,0.001229163,0.000156218,0.000739512,0.000463125,0.001054023,RRII 105
89.69752539,95.71700684,90.28788767,94.93675363,92.0972098,8596.633,0.361079,1.891353,25.09686,0.38362281,0.008297527,0.030277056,0.003324617,0.007421405,0.002119533,0.004907704,0.001262123,0.003396041,0.001516245,0.003011325,0.000931436,0.00096467,0.001325614,0.000971045,0.000599468,0.000813041,0.00136739,0.000431436,RRII 105
86.00993208,86.50919458,89.38000478,88.32879721,90.3284079,14424,0.449335,2.064952,95.15785,0.43696817,0.018953386,0.037041765,0.004246837,0.008450775,0.00385569,0.002244429,0.002165327,0.001858765,0.001443582,0.001675459,0.001318404,0.001478371,0.000853641,0.001744336,0.000870391,0.000943012,0.001414374,0.001732774,RRII 105
77.99678323,74.56215592,66.10426622,73.82597229,71.0273088,3895.93,0.352553,1.813583,21.27844,0.294103368,0.00582877,0.023225542,0.002033529,0.004850626,0.003396475,0.002822048,0.001563715,0.002394815,0.001759745,0.001332912,0.000330339,0.002077772,0.000230758,0.001727526,0.001331943,0.001494928,0.000363875,0.000340718,RRII 105
74.37588323,76.46528605,76.4039103,76.58452203,77.0490193,10692.12,0.870483,3.174923,170.2981,0.423592118,0.017367815,0.036353737,0.008693951,0.011464969,0.006405365,0.005570782,0.001718522,0.003432495,0.001825592,0.003144027,0.001648169,0.000135528,0.001275826,0.000950075,0.001097462,0.001719412,0.001064159,0.001078159,RRII 105
86.88240041,82.06821858,77.19047466,83.69399523,82.6234624,5012.768,0.304912,1.780702,26.07967,0.33028015,0.01498701,0.027350151,0.004213537,0.006215296,0.004576649,0.001498032,0.001998008,0.002220448,0.001288555,0.001124048,0.001839112,0.001765144,0.000593294,0.000932627,0.000984594,0.001458871,0.000449475,0.000727854,RRII 105
89.00961349,93.61829676,87.44785671,92.80836381,90.2283274,6505.164,0.283875,2.057059,26.9988,0.374956008,0.007572264,0.031048624,0.006933887,0.005462814,0.00137061,0.004489264,0.002126655,0.002822367,0.000216019,0.002738595,0.00084491,0.00209571,0.001113281,0.001330052,0.000849686,0.001250261,0.000742389,0.000760933,RRII 105
91.72634058,93.2073393,88.71178454,94.24873313,93.1365535,4948.262,0.395642,1.886382,20.85454,0.380287549,0.02176413,0.025520303,0.001503856,0.003925792,0.005068516,0.002403988,0.001315261,0.00151974,0.001888521,0.00188512,0.001020023,0.001373384,0.000519903,0.001483792,0.000908499,0.001429796,0.000462587,0.000362199,RRII 105
83.50818138,81.85601969,74.54273537,81.63871067,78.9295987,3835.034,0.328041,1.821404,20.74495,0.309884383,0.012107741,0.027545151,0.001595953,0.005207952,0.001210423,0.00246574,0.00193557,0.001589163,0.00064316,0.001052905,0.00113501,0.001779983,0.000306469,0.000958399,0.000748811,0.001235029,0.000339851,0.000301776,RRII 105
70.75190502,65.88128153,58.62543008,65.27568172,63.1344391,2596.366,0.345581,1.927391,21.08727,0.246176441,0.006517016,0.021161817,0.003758958,0.004822469,0.00095118,0.003337935,0.000966971,0.001555171,0.001074919,0.001261878,0.000341892,0.001271118,0.000325454,0.00082352,0.000595258,0.001043692,0.000221873,0.000464703,RRII 105
83.72701876,80.79155804,73.61540666,80.93996741,78.4941254,3834.613,0.285424,1.726869,22.22557,0.306122954,0.01295718,0.027106111,0.002496713,0.00553607,0.003510266,0.003098666,0.002749998,0.000857458,0.002133965,0.001036017,0.000582366,0.000531545,0.001164114,0.001673111,0.000270311,0.00088018,0.000946927,0.00049021,RRII 105
78.0143348,76.15261233,68.09020024,75.17912744,72.0607192,4230.386,0.265791,1.879048,26.70898,0.312634782,0.009222327,0.025452864,0.001531388,0.003015632,0.002740288,0.003201355,0.00262479,0.000773755,0.002356757,0.001601691,0.000886018,0.000549555,0.000489434,0.000526806,0.000612527,0.000412542,0.000890468,0.00072128,RRII 105
85.89380308,85.55576267,77.69663452,84.79041652,81.898475,5108.463,0.429598,2.108836,27.05623,0.341197521,0.011814551,0.028400199,0.002830817,0.004707004,0.003205064,0.004083347,0.002561236,0.001245717,0.00192159,0.001789871,0.001228153,0.00098648,0.001051158,0.00042881,0.000927309,0.000619617,0.00089809,0.000620337,RRII 105
88.89424361,84.72334863,82.76972393,87.41174541,88.2737488,4658.049,0.477677,2.011727,32.45857,0.324248573,0.018059928,0.025806149,0.00295384,0.007822819,0.00222672,0.002559804,0.002779495,0.002659834,0.002116998,0.000783686,0.001601589,0.000504341,0.000578999,0.001889735,0.000725377,0.001343984,0.000727177,0.000552124,RRII 105
82.3017488,80.70528627,73.03325571,80.20363885,77.2905649,4162.353,0.396138,1.871067,22.51872,0.279110706,0.011203634,0.02373954,0.000518767,0.005378928,0.000999513,0.003304392,0.000794528,0.001496065,0.000776384,0.002195299,0.00022669,0.000860673,0.000687635,0.001348864,0.00021214,0.000289586,0.00070545,0.000739164,RRII 105
92.79213172,93.65083567,95.90817413,96.78287973,98.9034196,10483.8,0.284757,1.938954,31.07836,0.384216493,0.014857385,0.036728694,0.002022615,0.010693525,0.000709066,0.005872392,0.000701701,0.003688369,0.000663658,0.000960135,0.001198278,0.001808163,0.000454025,0.001153823,0.000865039,0.000889815,0.001087482,0.001184538,RRII 105
92.04239939,90.13574405,87.52702357,92.50159829,92.6633332,7133.285,0.36632,1.799748,25.43786,0.366281223,0.00739049,0.027168762,0.00553534,0.010854535,0.004547997,0.002793775,0.00250139,0.001698585,0.000913482,0.000876511,0.001274752,0.001193292,0.000905259,0.001613547,0.001032752,0.001550532,0.00122622,0.001127849,RRII 105
90.67804391,93.70615075,92.70358779,94.91762678,95.6080891,6986.333,0.192854,2.136798,29.97608,0.333240682,0.043739829,0.0501427,0.012565495,0.013167416,0.009880131,0.007119895,0.003553886,0.003858146,0.001223495,0.000301412,0.000824986,0.001918915,0.003186912,0.000341606,0.000547675,0.000876941,0.001366254,0.001424403,RRII 105
90.00360589,95.02694578,89.55743084,94.77489908,92.325333,6569.941,0.36458,1.866701,26.70934,0.3655434,0.018488134,0.024928538,0.006069619,0.008371919,0.003772641,0.003643073,0.00120585,0.00141853,0.00183607,0.001768809,0.001978222,0.002087841,0.000860137,0.001930659,0.000260756,0.000837162,0.000653445,0.000691082,RRII 105
71.44023317,67.69819757,60.3028387,67.0641102,64.3545717,1952.877,0.46507,2.062401,20.50854,0.261243747,0.007939493,0.019892966,0.000732077,0.002926879,0.002509656,0.00213659,0.001201195,0.000957545,0.000613832,0.002011325,0.000285758,0.001150784,0.000690127,0.001106314,0.000124377,0.000501063,0.000507975,0.000705246,RRII 105
77.56485808,73.05102368,65.86851502,72.91768258,70.524959,3340.689,0.344981,1.833685,21.30145,0.275030202,0.013062409,0.024518569,0.002061006,0.004956954,0.001014252,0.000932721,0.001334198,0.002320076,0.001604897,0.000821288,0.00089729,0.001642777,0.000424423,0.000605658,0.000436062,0.000965216,0.000111491,0.000610251,RRII 105
66.94027048,63.73718314,56.32492316,62.64684749,59.8851345,2373.654,0.540493,2.004412,20.86568,0.246336431,0.009562899,0.017105569,0.00075571,0.004233967,0.001510822,0.002888288,0.000868591,0.000926646,0.000780453,0.001292341,0.000115763,0.000929718,0.000705778,0.001056559,5.66E-05,0.000389006,0.000496867,0.000880515,RRII 105
91.71670465,93.23223824,91.46362806,95.13253696,95.9693521,5792.748,0.295966,1.826113,22.03518,0.370698898,0.013314375,0.031914724,0.006625622,0.00372673,0.004211603,0.003664786,0.00208169,0.000417441,0.001488226,0.002227788,0.000484759,0.000226232,0.00110085,0.001405719,0.000380432,0.000825862,0.000837157,0.001271043,RRII 105
90.38415848,96.34099181,94.42984446,96.8861218,95.8747699,9389.668,0.265841,1.779126,26.63295,0.400535636,0.016617885,0.037542975,0.000971978,0.009868626,0.001685995,0.003879712,0.0033504,0.002652049,0.001054773,0.000891078,0.001135966,0.002033227,0.000257704,0.000895528,0.000846964,0.001752991,0.00047757,0.000880046,RRII 105
88.79647497,93.74699734,87.67135035,92.73980773,90.2709366,8555.479,0.28174,1.842328,30.85078,0.384906831,0.033160342,0.035546872,0.011708618,0.005696802,0.003672304,0.002136638,0.003550631,0.001937339,0.001710038,0.003131282,0.000912464,0.002296278,0.000656931,0.000472139,0.001715717,0.002029402,0.000161488,0.001666126,RRII 105
73.57682661,69.41512523,61.35345453,68.87552655,65.3916266,3050.523,0.351456,1.830633,20.36908,0.274749174,0.006253504,0.022550992,0.001307848,0.003726799,0.002022163,0.002347319,0.000661065,0.001940101,0.000878946,0.002137797,0.000531945,0.001573086,0.000225971,0.000772537,0.000429437,0.000714435,0.000563639,0.000449602,RRII 105
92.23118204,94.51015123,96.95821322,97.02446111,98.6972618,10427.63,0.300807,1.810786,23.96117,0.42910352,0.019161839,0.039469204,0.004390196,0.010867248,0.001354698,0.003752709,0.002118377,0.003152173,0.000830475,0.001128766,0.001707087,0.000212225,0.000790839,0.001519414,0.000634162,0.000973125,0.000568326,0.000856659,RRII 105
91.44247497,97.35559504,95.5534835,97.72378578,96.6058491,13638.43,-0.0905,2.074624,35.66815,0.433734631,0.015317168,0.037691679,0.002730083,0.004562294,0.004928238,0.002773246,0.00085321,0.003874359,0.00196849,0.001160622,0.001634038,0.002870966,0.001257737,0.000728377,0.001264675,0.00232136,0.000607046,0.000815505,RRII 105
91.27076598,96.03254213,91.91147482,96.31238334,94.5908957,8422.306,0.297838,1.813061,25.98152,0.372406577,0.01627198,0.032779626,0.003839161,0.00752867,0.002423479,0.005377168,0.002523672,0.001776698,0.000754047,0.002619365,0.000356522,0.001535403,0.001262837,0.001801311,0.000507436,0.000801007,0.000270254,0.000634547,RRII 105
91.88390702,93.71919338,96.82103927,96.79091579,99.2363852,8659.466,0.298774,1.783174,23.52105,0.409306775,0.023007981,0.037685855,0.005388386,0.010016404,0.00293717,0.004348957,0.000553258,0.002203637,0.001516246,0.001074124,0.001623173,0.001918736,0.000310802,0.000720502,0.001285529,0.000878962,0.00067986,0.000932629,RRII 105
76.43816341,74.25934321,66.18929847,73.23687693,70.0982397,3671.031,0.408023,1.854209,23.46979,0.283714086,0.008532618,0.021393441,0.00028997,0.005523163,0.002535356,0.003775995,0.000516856,0.001498873,0.001136226,0.002150585,0.000994358,0.000905055,0.000754838,0.001273373,0.000113912,0.000521105,0.000752629,0.000725989,RRII 105
78.45674019,76.7331784,68.5047652,75.68716444,72.3807189,3973.744,0.456461,1.963468,22.83958,0.297538388,0.006207092,0.025671946,0.001229002,0.005073302,0.002912376,0.002964866,0.000592572,0.001421559,0.000837481,0.001565635,0.000706212,0.001496725,0.000409399,0.000949075,0.000744226,0.000898335,0.000179214,0.000261652,RRII 105
90.91026553,90.9227473,87.59104328,92.23219127,92.2122969,8735.564,0.223481,1.996905,74.06368,0.352087736,0.01137625,0.027716759,0.001172684,0.006415217,0.0044179,0.003537105,0.001182799,0.001488145,0.002097561,0.001517928,0.001539439,0.001468497,0.001609867,0.000965655,0.001686203,0.000677326,0.000283233,0.00045768,RRII 105
